seed,fold,row_id,p_ref,p_focal,y,delta_p,boundary_distance,p_true_class,difficulty,moved_toward_truth
42,1,57,0.0015061875665433827,0.14058078856491102,0,0.13907460099836763,0.49849381243345664,0.9984938124334566,easy,False
42,1,61,4.376840239362568e-08,0.0031595769837517644,0,0.0031595332153493707,0.4999999562315976,0.9999999562315977,easy,False
42,1,78,1.2809106546752373e-07,0.007218500463611561,0,0.007218372372546093,0.4999998719089345,0.9999998719089346,easy,False
42,1,87,3.015538737537886e-07,0.0058174744764925455,0,0.005817172922618792,0.49999969844612624,0.9999996984461262,easy,False
42,1,94,4.2783028062471005e-08,0.0032602308315875074,0,0.003260188048559445,0.49999995721697194,0.999999957216972,easy,False
42,1,100,4.098110828936593e-08,0.004339295733151286,0,0.004339254752042997,0.4999999590188917,0.9999999590188917,easy,False
42,1,102,8.114741783186612e-08,0.004243672554037593,0,0.004243591406619761,0.49999991885258216,0.9999999188525822,easy,False
42,1,118,0.916617665516496,0.6001047999422229,0,-0.31651286557427316,0.41661766551649604,0.08338233448350396,very hard,True
42,1,119,3.3179397875173195e-06,0.016366046287947758,0,0.01636272834816024,0.49999668206021247,0.9999966820602125,easy,False
42,1,124,5.143380364334919e-08,0.004095689945063574,0,0.004095638511259931,0.49999994856619634,0.9999999485661963,easy,False
42,1,127,2.71332113263595e-06,0.021498664994446064,0,0.02149595167331343,0.49999728667886734,0.9999972866788673,easy,False
42,1,128,4.0836804052211436e-08,0.004327876079525537,0,0.004327835242721485,0.49999995916319595,0.999999959163196,easy,False
42,1,131,4.7168723538245066e-08,0.004765058013102703,0,0.004765010844379165,0.49999995283127646,0.9999999528312764,easy,False
42,1,133,6.490453337660002e-08,0.003912496345865316,0,0.00391243144133194,0.49999993509546664,0.9999999350954666,easy,False
42,1,145,4.2318813819445144e-08,0.0035146235650136996,0,0.00351458124619988,0.49999995768118616,0.9999999576811862,easy,False
42,1,150,1.2045488727783307e-07,0.005844038569765163,0,0.005843918114877885,0.4999998795451127,0.9999998795451127,easy,False
42,1,152,1.0794412316386234e-06,0.014933880040468809,0,0.01493280059923717,0.4999989205587684,0.9999989205587684,easy,False
42,1,153,2.3942847169680375e-07,0.004310674934983063,0,0.004310435506511366,0.4999997605715283,0.9999997605715283,easy,False
42,1,155,8.394793841555588e-08,0.005510988447654293,0,0.005510904499715877,0.49999991605206157,0.9999999160520616,easy,False
42,1,159,1.5908908251014e-07,0.004473364353913023,0,0.004473205264830513,0.4999998409109175,0.9999998409109175,easy,False
42,1,165,1.8223694271900427e-06,0.017093241256411915,0,0.017091418886984726,0.4999981776305728,0.9999981776305729,easy,False
42,1,166,2.3456182557592283e-07,0.005543576523709567,0,0.005543341961883991,0.4999997654381744,0.9999997654381744,easy,False
42,1,167,1.2178323707625855e-07,0.005895231492589469,0,0.005895109709352393,0.49999987821676295,0.999999878216763,easy,False
42,1,175,1.870594886386214e-06,0.012501372066326389,0,0.012499501471440003,0.4999981294051136,0.9999981294051136,easy,False
42,1,180,4.586276179499417e-08,0.00303634958697755,0,0.0030363037242157553,0.4999999541372382,0.9999999541372382,easy,False
42,1,183,8.3354206925494e-08,0.00440444240378168,0,0.004404359049574754,0.4999999166457931,0.9999999166457931,easy,False
42,1,213,1.3490445950186506e-06,0.024616946486455227,0,0.024615597441860208,0.49999865095540497,0.999998650955405,easy,False
42,1,214,4.828383779591662e-08,0.004342383342445939,0,0.004342335058608143,0.4999999517161622,0.9999999517161622,easy,False
42,1,219,3.3169905260524503e-06,0.016366046287947758,0,0.016362729297421705,0.499996683009474,0.999996683009474,easy,False
42,1,220,4.641993503297086e-05,0.02083425674724936,0,0.02078783681221639,0.49995358006496704,0.999953580064967,easy,False
42,1,221,6.37353744945904e-08,0.0037612754751905867,0,0.003761211739816092,0.4999999362646255,0.9999999362646255,easy,False
42,1,228,3.215261961521449e-06,0.006710767956690752,0,0.006707552694729231,0.4999967847380385,0.9999967847380384,easy,False
42,1,229,6.130896868041421e-08,0.0030395480297201296,0,0.003039486720751449,0.4999999386910313,0.9999999386910313,easy,False
42,1,230,5.649841175446761e-05,0.05053434555998728,0,0.050477847148232814,0.4999435015882455,0.9999435015882455,easy,False
42,1,231,1.2189504258040356e-07,0.006275571565684107,0,0.0062754496706415265,0.49999987810495744,0.9999998781049574,easy,False
42,1,232,4.3849775930157786e-08,0.00361074517816406,0,0.00361070132838813,0.4999999561502241,0.9999999561502241,easy,False
42,1,236,1.2541069956560459e-07,0.006009219836453936,0,0.0060090944257543705,0.49999987458930045,0.9999998745893004,easy,False
42,1,237,4.0876434308235793e-08,0.004391777025536888,0,0.0043917361491025795,0.4999999591235657,0.9999999591235657,easy,False
42,1,250,0.0006389741725862877,0.0726193899963811,0,0.0719804158237948,0.4993610258274137,0.9993610258274137,easy,False
42,1,256,5.656843301447564e-08,0.004648486468749893,0,0.004648429900316879,0.499999943431567,0.999999943431567,easy,False
42,1,257,1.1133529316400114e-07,0.006256360056780869,0,0.006256248721487705,0.49999988866470685,0.9999998886647068,easy,False
42,1,258,1.198614734526726e-07,0.003965173791994288,0,0.003965053930520835,0.49999988013852653,0.9999998801385266,easy,False
42,1,267,4.310069472556326e-08,0.0044350959037312,0,0.004435052803036474,0.49999995689930526,0.9999999568993053,easy,False
42,1,272,0.999998870916056,0.9918688675793301,1,-0.008130003336725866,0.499998870916056,0.999998870916056,easy,False
42,1,273,4.835547656908923e-08,0.003462162359518579,0,0.00346211400404201,0.49999995164452343,0.9999999516445234,easy,False
42,1,276,4.5120475119513793e-08,0.0046026406711396255,0,0.004602595550664506,0.49999995487952487,0.9999999548795249,easy,False
42,1,278,1.2810431670875074e-07,0.007438775270314063,0,0.007438647165997354,0.4999998718956833,0.9999998718956833,easy,False
42,1,285,0.988017482691813,0.8506910131820383,1,-0.13732646950977467,0.488017482691813,0.988017482691813,easy,False
42,1,287,5.09508670103907e-08,0.003532444630453146,0,0.0035323936795861356,0.499999949049133,0.999999949049133,easy,False
42,1,296,4.082690148911257e-08,0.003115790354479871,0,0.0031157495275783817,0.49999995917309853,0.9999999591730985,easy,False
42,1,299,0.9999989971581096,0.9921107482418777,1,-0.007888248916231855,0.4999989971581096,0.9999989971581096,easy,False
42,1,300,1.799034475849856e-06,0.022750958219253877,0,0.022749159184778028,0.49999820096552416,0.9999982009655242,easy,False
42,1,305,4.847126714023391e-08,0.002929647688211469,0,0.0029295992169443286,0.49999995152873283,0.9999999515287329,easy,False
42,1,307,1.2571802366962027e-06,0.01920660531164163,0,0.019205348131404936,0.4999987428197633,0.9999987428197633,easy,False
42,1,308,4.238334826919804e-08,0.004888113199225232,0,0.004888070815876963,0.4999999576166517,0.9999999576166517,easy,False
42,1,311,6.325581911176268e-07,0.005079062823047645,0,0.005078430264856527,0.4999993674418089,0.9999993674418088,easy,False
42,1,312,0.9999682850526859,0.9426093788701471,1,-0.057358906182538805,0.49996828505268587,0.9999682850526859,easy,False
42,1,318,4.352169481287011e-08,0.004172242221201203,0,0.00417219869950639,0.4999999564783052,0.9999999564783052,easy,False
42,1,335,4.048856899251779e-07,0.005021395421768044,0,0.005020990536078119,0.4999995951143101,0.99999959511431,easy,False
42,1,340,7.5293871053935675e-06,0.0191704718969905,0,0.01916294250988511,0.4999924706128946,0.9999924706128946,easy,False
42,1,344,1.3056013789574528e-07,0.004713990816112497,0,0.004713860255974602,0.4999998694398621,0.9999998694398621,easy,False
42,1,353,2.181992743438815e-07,0.00397041819029452,0,0.003970199991020175,0.49999978180072563,0.9999997818007257,easy,False
42,1,364,8.932479032908155e-07,0.010131748849006552,0,0.010130855601103262,0.4999991067520967,0.9999991067520967,easy,False
42,1,365,5.798681008785513e-06,0.01488306091563828,0,0.014877262234629495,0.4999942013189912,0.9999942013189912,easy,False
42,1,368,5.2385342669264686e-08,0.003118520807067618,0,0.003118468421724949,0.4999999476146573,0.9999999476146574,easy,False
42,1,373,3.940981887787545e-06,0.012871593875894396,0,0.012867652894006609,0.4999960590181122,0.9999960590181122,easy,False
42,1,376,1.1308719409457405e-07,0.004793703241682204,0,0.004793590154488109,0.4999998869128059,0.999999886912806,easy,False
42,1,386,5.153573779953782e-06,0.01926492990718716,0,0.019259776333407204,0.49999484642622005,0.99999484642622,easy,False
42,1,393,1.1224621645458837e-07,0.004730892326069845,0,0.004730780079853391,0.49999988775378357,0.9999998877537836,easy,False
42,1,399,3.960189351130291e-08,0.004488323502584972,0,0.004488283900691461,0.4999999603981065,0.9999999603981065,easy,False
42,1,403,1.5323155243154523e-07,0.0076297135310688345,0,0.007629560299516403,0.49999984676844755,0.9999998467684476,easy,False
42,1,414,4.529156184996534e-08,0.00340783158307698,0,0.00340778629151513,0.49999995470843817,0.9999999547084382,easy,False
42,1,426,1.906679956797005e-06,0.01905541559184083,0,0.01905350891188403,0.4999980933200432,0.9999980933200432,easy,False
42,1,430,8.230972985843235e-08,0.00504980348749021,0,0.005049721177760352,0.49999991769027013,0.9999999176902702,easy,False
42,1,434,4.2051464602503396e-08,0.004688935345166998,0,0.004688893293702396,0.4999999579485354,0.9999999579485354,easy,False
42,1,435,6.96082787778369e-08,0.0023645886614814243,0,0.0023645190532026465,0.49999993039172125,0.9999999303917212,easy,False
42,1,438,5.8253387995305806e-08,0.0029615737717981028,0,0.0029615155184101074,0.499999941746612,0.999999941746612,easy,False
42,1,444,7.15647210462431e-08,0.004551706971654319,0,0.004551635406933273,0.49999992843527896,0.999999928435279,easy,False
42,1,448,0.9999984627504469,0.9918191163950096,1,-0.008179346355437267,0.4999984627504469,0.9999984627504469,easy,False
42,1,449,7.349090028136236e-08,0.006693475640979389,0,0.006693402150079108,0.49999992650909975,0.9999999265090997,easy,False
42,1,452,5.827851005237335e-08,0.003202856998122789,0,0.0032027987196127363,0.4999999417214899,0.99999994172149,easy,False
42,1,457,1.807393961118781e-06,0.01900797806922768,0,0.01900617067526656,0.4999981926060389,0.9999981926060388,easy,False
42,1,476,1.0794412316386234e-06,0.014933880040468809,0,0.01493280059923717,0.4999989205587684,0.9999989205587684,easy,False
42,1,496,3.900858631906103e-06,0.019065328082235072,0,0.019061427223603166,0.4999960991413681,0.9999960991413681,easy,False
42,1,501,1.553648243028014e-05,0.021912591373398647,0,0.021897054890968368,0.4999844635175697,0.9999844635175698,easy,False
42,1,502,6.137652981322357e-08,0.004116434956433872,0,0.004116373579904058,0.4999999386234702,0.9999999386234701,easy,False
42,1,504,0.999998870916056,0.9918688675793301,1,-0.008130003336725866,0.499998870916056,0.999998870916056,easy,False
42,1,506,2.8999954792478975e-07,0.005815479096356252,0,0.005815189096808327,0.49999971000045207,0.9999997100004521,easy,False
42,1,508,7.889408937680892e-08,0.005867274500213313,0,0.005867195606123936,0.4999999211059106,0.9999999211059106,easy,False
42,1,517,4.0917184584073085e-08,0.0032830954943616425,0,0.0032830545771770584,0.4999999590828154,0.9999999590828155,easy,False
42,1,519,1.4165118623091887e-05,0.021597934967727685,0,0.021583769849104595,0.49998583488137693,0.9999858348813769,easy,False
42,1,521,4.902053641414265e-07,0.009762455341775588,0,0.009761965136411447,0.49999950979463587,0.9999995097946358,easy,False
42,1,527,4.7151156320398795e-08,0.004741943670125132,0,0.004741896518968811,0.4999999528488437,0.9999999528488437,easy,False
42,1,528,2.764218879227263e-06,0.02170201562577223,0,0.021699251406893005,0.49999723578112076,0.9999972357811208,easy,False
42,1,546,6.691610568589512e-07,0.006940182074019882,0,0.006939512912963023,0.49999933083894316,0.9999993308389431,easy,False
42,1,547,8.161939065906187e-08,0.0037491736282108073,0,0.0037490920088201485,0.49999991838060936,0.9999999183806093,easy,False
42,1,566,7.705884880815024e-05,0.04338227912812642,0,0.04330522027931827,0.49992294115119185,0.9999229411511918,easy,False
42,1,575,0.9999985564914671,0.9916930670583778,1,-0.008305489433089286,0.49999855649146707,0.9999985564914671,easy,False
42,1,577,5.20122975642388e-08,0.004843086015700185,0,0.004843034003402621,0.4999999479877024,0.9999999479877024,easy,False
42,1,584,5.5579664997460755e-08,0.0029620482832488923,0,0.002961992703583895,0.499999944420335,0.999999944420335,easy,False
42,1,599,7.479919754838491e-08,0.005483290395622961,0,0.005483215596425412,0.49999992520080244,0.9999999252008025,easy,False
42,1,603,0.999935853895196,0.9773906059165944,1,-0.02254524797860158,0.499935853895196,0.999935853895196,easy,False
42,1,626,3.409216285007759e-06,0.024528503662729618,0,0.02452509444644461,0.499996590783715,0.999996590783715,easy,False
42,1,631,1.3606652864402912e-07,0.004898452750603397,0,0.004898316684074753,0.49999986393347134,0.9999998639334714,easy,False
42,1,637,2.884638932512996e-07,0.0057515460996279185,0,0.005751257635734667,0.49999971153610673,0.9999997115361068,easy,False
42,1,643,0.9999983954495684,0.9897188416887379,1,-0.010279553760830451,0.49999839544956837,0.9999983954495684,easy,False
42,1,652,0.00012073696413582149,0.05502394481183664,0,0.054903207847700815,0.49987926303586416,0.9998792630358642,easy,False
42,1,655,1.1490168428718059e-05,0.025268131226690634,0,0.025256641058261916,0.4999885098315713,0.9999885098315713,easy,False
42,1,657,0.9999991016958469,0.9923900539227889,1,-0.007609047773058042,0.49999910169584694,0.9999991016958469,easy,False
42,1,660,8.23918850000119e-08,0.004789261315168776,0,0.004789178923283776,0.499999917608115,0.999999917608115,easy,False
42,1,661,1.9632535051973537e-07,0.007538465757203326,0,0.007538269431852806,0.49999980367464947,0.9999998036746495,easy,False
42,1,663,9.4306897177773e-08,0.004298045965658991,0,0.004297951658761813,0.4999999056931028,0.9999999056931028,easy,False
42,1,664,4.5842293272648555e-08,0.0028748867147907467,0,0.002874840872497474,0.4999999541577067,0.9999999541577067,easy,False
42,1,670,0.9998996262891178,0.9689483872480723,1,-0.030951239041045464,0.49989962628911777,0.9998996262891178,easy,False
42,1,676,4.9907708607758057e-08,0.004249267217289934,0,0.004249217309581325,0.49999995009229137,0.9999999500922914,easy,False
42,1,677,0.006550057453800632,0.21325910706277904,0,0.2067090496089784,0.4934499425461994,0.9934499425461993,easy,False
42,1,680,6.754221238626914e-06,0.028159228596745103,0,0.028152474375506477,0.49999324577876136,0.9999932457787614,easy,False
42,1,684,1.2546079143022955e-07,0.00576148741380819,0,0.00576136195301676,0.4999998745392086,0.9999998745392086,easy,False
42,1,685,5.243936581038079e-08,0.003387777486881088,0,0.003387725047515278,0.4999999475606342,0.9999999475606342,easy,False
42,1,687,4.081540718254134e-08,0.0035256197747402457,0,0.003525578959333063,0.49999995918459283,0.9999999591845928,easy,False
42,1,693,1.3377319621068916e-07,0.005484615886257001,0,0.0054844821130607905,0.4999998662268038,0.9999998662268038,easy,False
42,1,698,0.9999797282746136,0.9705706269285129,1,-0.02940910134610064,0.49997972827461357,0.9999797282746136,easy,False
42,1,708,8.241127946202979e-07,0.011127071354424279,0,0.011126247241629658,0.4999991758872054,0.9999991758872053,easy,False
42,1,712,1.6602506260715194e-07,0.004838812402705269,0,0.004838646377642662,0.4999998339749374,0.9999998339749374,easy,False
42,1,716,6.003048461882584e-08,0.005391112251532547,0,0.005391052221047929,0.49999993996951536,0.9999999399695154,easy,False
42,1,718,0.00011424772891538518,0.038836435225318246,0,0.03872218749640286,0.4998857522710846,0.9998857522710846,easy,False
42,1,723,1.4739588066304224e-07,0.007174243293486556,0,0.0071740958976058925,0.49999985260411933,0.9999998526041194,easy,False
42,1,728,0.004984083006459431,0.3978714970578445,0,0.3928874140513851,0.4950159169935406,0.9950159169935405,easy,False
42,1,746,6.475421286143247e-08,0.005269921350505081,0,0.0052698565962922194,0.4999999352457871,0.9999999352457871,easy,False
42,1,751,7.5209772137360995e-06,0.014238640217486309,0,0.014231119240272573,0.49999247902278626,0.9999924790227863,easy,False
42,1,752,0.9993093542022063,0.9464970270151158,1,-0.0528123271870905,0.49930935420220635,0.9993093542022063,easy,False
42,1,761,0.999998949429722,0.9917824329332737,1,-0.008216516496448278,0.499998949429722,0.999998949429722,easy,False
42,1,765,2.9904894084893553e-07,0.00452479995297749,0,0.0045245009040366406,0.49999970095105917,0.9999997009510592,easy,False
42,1,767,3.64308192719666e-08,0.002856822225532227,0,0.0028567857947129553,0.49999996356918075,0.9999999635691807,easy,False
42,1,769,4.7164948757324855e-08,0.005035847532225479,0,0.005035800367276722,0.4999999528350512,0.9999999528350513,easy,False
42,1,774,2.570126731640515e-07,0.005672772150218854,0,0.0056725151375456905,0.49999974298732686,0.9999997429873269,easy,False
42,1,776,5.7422702186283246e-08,0.003714818158300866,0,0.0037147607355986797,0.4999999425772978,0.9999999425772979,easy,False
42,1,778,5.190245079191701e-08,0.0030204653928464433,0,0.003020413490395651,0.4999999480975492,0.9999999480975492,easy,False
42,1,779,1.3204749024648413e-05,0.025075287720266452,0,0.025062082971241805,0.49998679525097534,0.9999867952509753,easy,False
42,1,782,1.075267100420951e-07,0.004433940394899586,0,0.004433832868189544,0.49999989247328996,0.9999998924732899,easy,False
42,2,14,3.665985214153343e-07,0.009600784781385891,0,0.009600418182864476,0.49999963340147857,0.9999996334014786,easy,False
42,2,16,1.4666340483118247e-06,0.014397687864799301,0,0.014396221230750988,0.4999985333659517,0.9999985333659517,easy,False
42,2,17,1.839316299304284e-07,0.010940612691421785,0,0.010940428759791855,0.4999998160683701,0.9999998160683701,easy,False
42,2,21,1.2434166946249166e-06,0.021374157271700323,0,0.0213729138550057,0.4999987565833054,0.9999987565833054,easy,False
42,2,23,0.04003627807733508,0.10238804876501736,1,0.06235177068768229,0.45996372192266494,0.04003627807733508,very hard,True
42,2,25,1.2876832269885666e-07,0.00797917636365828,0,0.00797904759533558,0.49999987123167733,0.9999998712316773,easy,False
42,2,27,5.24626047890692e-07,0.013658351190206199,0,0.013657826564158308,0.4999994753739521,0.9999994753739521,easy,False
42,2,44,9.865675985222865e-08,0.006643711498340582,0,0.006643612841580731,0.4999999013432401,0.9999999013432401,easy,False
42,2,45,2.3420084335176903e-07,0.00887064262252315,0,0.008870408421679798,0.49999976579915667,0.9999997657991566,easy,False
42,2,49,3.115024441377425e-07,0.008806999202333549,0,0.00880668769988941,0.4999996884975559,0.9999996884975558,easy,False
42,2,52,8.367887826901135e-07,0.009804267904876533,0,0.009803431116093842,0.4999991632112173,0.9999991632112173,easy,False
42,2,58,4.512293216438043e-07,0.004109117062700345,0,0.004108665833378701,0.49999954877067837,0.9999995487706783,easy,False
42,2,65,2.9592032041547497e-07,0.01061375535864994,0,0.010613459438329524,0.4999997040796796,0.9999997040796795,easy,False
42,2,80,1.1555512039122332e-06,0.015105876993855781,0,0.01510472144265187,0.4999988444487961,0.999998844448796,easy,False
42,2,96,1.9146368284872226e-07,0.005618844008120982,0,0.005618652544438133,0.49999980853631715,0.9999998085363172,easy,False
42,2,103,1.578209963837383e-06,0.018798134736117356,0,0.01879655652615352,0.4999984217900362,0.9999984217900362,easy,False
42,2,110,1.2263206876479057e-07,0.004077728330897917,0,0.004077605698829152,0.4999998773679312,0.9999998773679313,easy,False
42,2,120,6.824398633095847e-07,0.02663743805209628,0,0.02663675561223297,0.4999993175601367,0.9999993175601367,easy,False
42,2,126,1.7035803306020036e-07,0.007979864264356214,0,0.007979693906323153,0.49999982964196693,0.999999829641967,easy,False
42,2,130,1.042458707302776e-05,0.02327437378728895,0,0.023263949200215923,0.499989575412927,0.999989575412927,easy,False
42,2,132,2.955801696368106e-07,0.012582593588909601,0,0.012582298008739964,0.4999997044198304,0.9999997044198303,easy,False
42,2,140,3.1483660779464497e-07,0.009173997675415477,0,0.009173682838807682,0.4999996851633922,0.9999996851633922,easy,False
42,2,141,1.9498391546473498e-07,0.0058937591070434,0,0.005893564123127935,0.49999980501608454,0.9999998050160845,easy,False
42,2,143,7.701788770496121e-07,0.012371853990949143,0,0.012371083812072093,0.49999922982112294,0.999999229821123,easy,False
42,2,146,5.425718074652533e-07,0.009871852206238915,0,0.00987130963443145,0.4999994574281925,0.9999994574281925,easy,False
42,2,148,1.7465381519419272e-07,0.007899135514931556,0,0.00789896086111636,0.4999998253461848,0.9999998253461848,easy,False
42,2,154,2.122567475479382e-07,0.005021286491779633,0,0.005021074235032085,0.49999978774325243,0.9999997877432525,easy,False
42,2,156,2.166589400990843e-07,0.009223316550729013,0,0.009223099891788914,0.4999997833410599,0.9999997833410599,easy,False
42,2,160,1.3716874681905773e-07,0.007371093367686321,0,0.007370956198939502,0.4999998628312532,0.9999998628312532,easy,False
42,2,161,3.027880963981696e-05,0.02437372247443715,0,0.02434344366479733,0.4999697211903602,0.9999697211903602,easy,False
42,2,172,1.8574814868573949e-06,0.013967887531655622,0,0.013966030050168766,0.49999814251851316,0.9999981425185132,easy,False
42,2,174,2.0893018770174323e-07,0.009445246004411689,0,0.009445037074223988,0.4999997910698123,0.9999997910698123,easy,False
42,2,179,7.838463259132699e-08,0.004743243999567488,0,0.004743165614934897,0.4999999216153674,0.9999999216153674,easy,False
42,2,184,5.832463635365084e-08,0.0022859504286374763,0,0.0022858921040011227,0.49999994167536366,0.9999999416753637,easy,False
42,2,185,0.999998626428606,0.9942834305799789,1,-0.005715195848627119,0.49999862642860604,0.999998626428606,easy,False
42,2,187,1.6653278021077694e-07,0.005188109369417366,0,0.0051879428366371555,0.49999983346721977,0.9999998334672198,easy,False
42,2,190,1.1876783054254115e-06,0.003912250228245973,0,0.003911062549940548,0.4999988123216946,0.9999988123216946,easy,False
42,2,194,1.5277188065007698e-07,0.004834813423845299,0,0.004834660651964648,0.49999984722811935,0.9999998472281193,easy,False
42,2,197,1.57477379080813e-06,0.00730316554682053,0,0.007301590773029722,0.4999984252262092,0.9999984252262092,easy,False
42,2,198,3.278729944554568e-07,0.011403334350945262,0,0.011403006477950806,0.4999996721270055,0.9999996721270056,easy,False
42,2,204,3.841550111828988e-06,0.024922964992779954,0,0.024919123442668126,0.49999615844988815,0.9999961584498882,easy,False
42,2,218,1.2924603182289595e-07,0.007281436609961676,0,0.007281307363929853,0.4999998707539682,0.9999998707539681,easy,False
42,2,227,1.2246646576435464e-07,0.007153736646401518,0,0.007153614179935754,0.49999987753353425,0.9999998775335343,easy,False
42,2,233,3.505122455231403e-07,0.00979603048536704,0,0.009795679973121517,0.4999996494877545,0.9999996494877544,easy,False
42,2,240,0.0005006445537263899,0.013687279163895538,0,0.013186634610169149,0.4994993554462736,0.9994993554462737,easy,False
42,2,241,2.8206063409496806e-07,0.008802609844907272,0,0.008802327784273176,0.49999971793936593,0.9999997179393659,easy,False
42,2,247,2.7602356957446567e-07,0.008308191586882332,0,0.008307915563312758,0.49999972397643044,0.9999997239764304,easy,False
42,2,251,1.9764727278437883e-06,0.013967887531655622,0,0.013965911058927779,0.49999802352727213,0.9999980235272722,easy,False
42,2,266,1.1901654880922031e-06,0.014578097591868122,0,0.01457690742638003,0.4999988098345119,0.999998809834512,easy,False
42,2,268,0.9648265664806855,0.8866019882846746,1,-0.07822457819601092,0.46482656648068554,0.9648265664806855,easy,False
42,2,270,0.9999977741584173,0.9938640810839107,1,-0.006133693074506619,0.4999977741584173,0.9999977741584173,easy,False
42,2,277,1.287716913357523e-07,0.007977170825430374,0,0.007977042053739038,0.4999998712283087,0.9999998712283087,easy,False
42,2,279,8.965686506788128e-08,0.005119401593698503,0,0.005119311936833435,0.49999991034313496,0.999999910343135,easy,False
42,2,284,4.900407667769073e-07,0.011115505294221346,0,0.011115015253454569,0.4999995099592332,0.9999995099592333,easy,False
42,2,292,3.986437948251026e-06,0.019007282497242723,0,0.01900329605929447,0.49999601356205176,0.9999960135620517,easy,False
42,2,295,2.0378243911079448e-05,0.011391161176727138,0,0.011370782932816058,0.4999796217560889,0.9999796217560889,easy,False
42,2,298,2.1766811683604964e-07,0.008344209700974471,0,0.008343992032857635,0.4999997823318832,0.9999997823318831,easy,False
42,2,302,9.693389974267478e-06,0.012842592461465544,0,0.012832899071491276,0.49999030661002575,0.9999903066100257,easy,False
42,2,303,6.860661864663296e-07,0.010324584680815959,0,0.010323898614629493,0.4999993139338135,0.9999993139338136,easy,False
42,2,304,2.230631449808278e-06,0.015538256282206696,0,0.015536025650756888,0.49999776936855017,0.9999977693685502,easy,False
42,2,310,4.667597617639056e-08,0.0029278383420247717,0,0.002927791666048595,0.4999999533240238,0.9999999533240238,easy,False
42,2,317,1.055825057565161e-06,0.02337783619655433,0,0.023376780371496767,0.49999894417494245,0.9999989441749424,easy,False
42,2,319,0.0025622448472051654,0.16576827945311323,0,0.16320603460590807,0.4974377551527948,0.9974377551527949,easy,False
42,2,322,3.877047251039975e-07,0.008404646581984462,0,0.008404258877259358,0.4999996122952749,0.9999996122952749,easy,False
42,2,324,8.942934394792791e-08,0.0039232320854492115,0,0.003923142656105264,0.49999991057065607,0.9999999105706561,easy,False
42,2,331,5.048358630558037e-07,0.013449440193226898,0,0.013448935357363842,0.49999949516413694,0.999999495164137,easy,False
42,2,336,1.880311889835281e-07,0.0058018680985974175,0,0.005801680067408434,0.499999811968811,0.999999811968811,easy,False
42,2,337,4.182430715413315e-07,0.00845550318203627,0,0.008455084938964729,0.49999958175692844,0.9999995817569285,easy,False
42,2,348,1.6136890322895424e-07,0.007919349493669734,0,0.007919188124766505,0.49999983863109676,0.9999998386310968,easy,False
42,2,352,3.898680668619116e-07,0.008865012100050338,0,0.008864622231983477,0.4999996101319331,0.9999996101319332,easy,False
42,2,357,8.103246510273358e-07,0.013453475414313116,0,0.01345266508966209,0.49999918967534895,0.999999189675349,easy,False
42,2,369,5.775408363472532e-07,0.013265636417342108,0,0.01326505887650576,0.4999994224591637,0.9999994224591636,easy,False
42,2,378,2.649595575637174e-07,0.007988401666724402,0,0.007988136707166839,0.49999973504044243,0.9999997350404425,easy,False
